file,incident_id,date,year,date_precision,state,county,city,body_of_water,facility_name,has_coordinates,incident_type,fatality_count,injury_count,near_miss_count,victim_count,victims_named,victims_age_known,victims_gender_known,electrical_source,water_type,voltage_reported,has_fault_description,is_freshwater_private_dock,is_freshwater_marina,setting_classifier_confidence,verification_level,esdpa_listed,esdpa_entry_count,esdpa_entry_numbers,esdpa_date_correct,esdpa_date_listed,esdpa_data_issue_count,esdpa_data_issues,discovery_source,additional_sources,independent_source_count_yaml,sources_total,sources_primary,sources_by_type,distinct_outlets,project_refs_count,has_notes,has_research_notes,missing_key_fields,audit_flags,audit_flag_count
ESD-2017-07-23-1.md,ESD-2017-07-23-1,2017-07-23,2017,exact,BC,,Spallumcheen,Creek on private property,"Private property, Spallumcheen (near Vernon/Enderby)",False,near-miss,0,1,0,1,1,1,1,other,fresh,False,True,False,False,high,VERIFIED,True,0,,False,2017-07-24,3,"ESDPA date is July 24, 2017 — correct date is July 23, 2017; ESDPA location is 'Kelowna, BC' — Kelowna was where victim was airlifted for treatment; incident occurred in Spallumcheen; ESDPA says 'pond pump' — correct source was an irrigation pump",ESDPA,,4,4,4,"{""news"": 4}",3,1,True,True,,ESDPA_DEVIATION,1
ESD-2017-08-05-1.md,ESD-2017-08-05-1,2017-08-05,2017,exact,TX,Marion,Avinger,Lake O' The Pines,Alley Creek alcove,False,fatal,3,0,0,3,3,3,3,overhead_line,fresh,True,True,False,False,high,VERIFIED,False,0,,,,0,,LOA1,LOA4,10,10,10,"{""government"": 1, ""legal"": 2, ""news"": 7}",9,2,True,True,,,0
ESD-2017-08-10-1.md,ESD-2017-08-10-1,2017-08-10,2017,exact,WA,Franklin,Pasco,Columbia River,"Old pump station, irrigation facility",False,fatal,1,2,0,1,1,1,1,other,fresh,False,True,False,False,high,VERIFIED,True,1,FI-2017-004 (project file),False,2017-07-12,1,"ESDPA date listed as July 12; correct date is August 10, 2017",ESDPA,LOA1; LOA2,4,2,2,"{""news"": 2}",2,2,True,True,,ESDPA_DEVIATION,1
ESD-2017-08-28-1.md,ESD-2017-08-28-1,2017-08-28,2017,exact,TX,Harris,Houston,Greens Bayou,"Greens Bayou near Interstate 10, east Houston",False,fatal,2,1,2,3,3,3,3,overhead_line,fresh,False,True,False,False,high,VERIFIED,True,1,FI-2017-002 (project file),False,2017-08-29,2,"ESDPA said 5 men; actually 7 (5 rescuers + 2 journalists); 2 additional men (Benjamin Vizueth, Gustavo Rodriguez-Hernandez) were missing/presumed dead",ESDPA,LOA2,5,2,2,"{""news"": 2}",2,1,True,True,,ESDPA_DEVIATION,1
ESD-2017-08-29-1.md,ESD-2017-08-29-1,2017-08-29,2017,exact,TX,Harris,Houston,Hurricane Harvey floodwater,Bear Creek subdivision,False,fatal,1,0,0,1,1,1,1,overhead_line,fresh,False,True,False,False,high,VERIFIED,True,1,FI-2017-003 (project file),False,2017-08-11,1,"ESDPA date listed as Aug 11, 2017 (before Hurricane Harvey); correct is Aug 29, 2017",ESDPA,LOA2,7,2,2,"{""news"": 2}",2,1,True,True,,ESDPA_DEVIATION,1
ESD-2018-05-14-1.md,ESD-2018-05-14-1,2018-05-14,2018,exact,MO,Taney,Branson,Lake Taneycomo,Private dock,False,near-miss,0,0,1,1,0,0,1,dock_wiring,fresh,False,True,True,False,high,UNVERIFIED,True,0,,True,,0,,ESDPA,,0,0,0,{},0,1,True,True,,ESDPA_ONLY_NO_INDEP | NO_SOURCES_LIST,2
ESD-2018-06-02-1.md,ESD-2018-06-02-1,2018-06-02,2018,exact,VA,Franklin,Smith Mountain Lake,Smith Mountain Lake,"Private dock, Gills Creek area",False,near-miss,0,1,0,1,0,1,1,boat_lift,fresh,False,True,True,False,high,VERIFIED,True,0,,False,2018-06-05,2,"ESDPA date is June 5, 2018 — correct date is June 2, 2018 (Saturday); ESDPA states 'Smith Mountain Lake GA' — Smith Mountain Lake is in VIRGINIA (Bedford/Franklin/Pittsylvania counties), NOT Georgia",ESDPA,,3,3,3,"{""news"": 3}",3,1,True,True,,ESDPA_DEVIATION,1
ESD-2018-06-11-1.md,ESD-2018-06-11-1,2018-06-11,2018,exact,MO,Camden,Camdenton,Lake of the Ozarks,Dock at Camelot Cove,False,near-miss,0,0,2,1,0,0,1,dock_wiring,fresh,False,True,True,False,high,CONFIRMED,True,0,,True,,0,,ESDPA,,1,1,1,"{""news"": 1}",1,1,True,True,,,0
ESD-2018-06-26-1.md,ESD-2018-06-26-1,2018-06-26,2018,exact,MD,Prince George's,Oxon Hill,MGM National Harbor decorative fountain (Potomac Plaza),"MGM National Harbor casino/resort, 101 MGM National Ave",False,non-fatal,0,5,0,5,2,3,5,fountain,fountain,True,True,False,False,high,VERIFIED,False,0,,,,0,,LOA1,,6,6,6,"{""legal"": 1, ""news"": 5}",6,0,True,True,,,0
ESD-2018-07-03-1.md,ESD-2018-07-03-1,2018-07-03,2018,exact,MO,Morgan,Rocky Mount,Lake of the Ozarks,"Private dock near J Road, 5 Mile Marker",False,near-miss,0,0,3,1,0,0,1,dock_wiring,fresh,True,True,True,False,high,CONFIRMED,True,0,,True,,0,,ESDPA,,1,1,1,"{""news"": 1}",1,1,True,True,,,0
ESD-2018-07-04-1.md,ESD-2018-07-04-1,2018-07-04,2018,exact,OH,Mahoning,Canfield,,Colucci family private pool,False,near-miss,0,0,2,2,1,0,2,pool_pump,pool,False,True,False,False,high,CONFIRMED,True,0,,True,,1,ESDPA states 'faulty pool wiring' — source identifies broader 'stray voltage' which could be from underground wires or pool equipment,ESDPA,,1,1,1,"{""news"": 1}",1,1,True,True,body_of_water,MISSING:body_of_water | ESDPA_DEVIATION,2
ESD-2018-09-30-1.md,ESD-2018-09-30-1,2018-09-30,2018,exact,OK,Oklahoma,Oklahoma City,Bricktown Canal,"Bricktown Canal, bollard light area",False,fatal,1,1,0,2,2,1,2,other,fresh,False,True,False,False,high,VERIFIED,True,1,FI-2017-001 (project file),False,2017-09-01,1,"ESDPA date wrong by 394 days: listed as Sep 1, 2017; correct is Sep 30, 2018",ESDPA,LOA2,6,2,2,"{""news"": 2}",1,1,True,True,,ESDPA_DEVIATION,1
ESD-2018-11-04-1.md,ESD-2018-11-04-1,2018-11-04,2018,exact,NH,Belknap,Laconia,Lake Winnipesaukee (Paugus Bay),Dock area at end of Appleton Street,False,near-miss,0,0,1,1,0,0,1,dock_wiring,fresh,False,True,False,False,low,VERIFIED,True,0,,False,2018-11-06,1,"ESDPA date is November 6, 2018 (newspaper publication date); actual incident date was November 4, 2018 (Sunday)",ESDPA,,4,4,4,"{""news"": 4}",4,1,True,True,,ESDPA_DEVIATION,1
ESD-2019-04-01-1.md,ESD-2019-04-01-1,2019-04-01,2019,exact,CA,Solano,Dixon,Weyland Canal (Solano Irrigation District),"Metal pedestrian bridge over Weyland Canal, Dixon Avenue West",False,fatal,2,1,0,3,3,2,3,other,fresh,False,True,False,False,high,VERIFIED,True,1,FI-2018-001 (project file),False,2018-09-30,1,"ESDPA date wrong by 6 months AND wrong year: listed Sep 30, 2018; correct is April 1, 2019",ESDPA,LOA2,8,2,2,"{""news"": 2}",2,1,True,True,,ESDPA_DEVIATION,1
ESD-2019-06-02-1.md,ESD-2019-06-02-1,2019-06-02,2019,exact,FL,Orange,Orlando,,Universal Studios Volcano Bay water park,False,near-miss,0,5,10,3,2,2,3,other,pool,False,True,False,False,high,VERIFIED,True,0,,True,,2,"ESDPA states cause was 'water coaster short circuit' — OSHA investigation found it was a construction defect (grounding rod through conduit), not a short circuit in a water coaster; ESDPA states 'No injuries were found after examination' — multiple workers were hospitalized and at least one guest filed a lawsuit claiming injury",ESDPA,,5,5,5,"{""news"": 5}",4,1,True,True,body_of_water,MISSING:body_of_water | ESDPA_DEVIATION,2
ESD-2019-06-27-1.md,ESD-2019-06-27-1,2019-06-27,2019,exact,TX,El Paso,El Paso,Apartment complex swimming pool,"Hallmark Apartments, 1620 Mescalero Drive",False,fatal,1,2,0,3,1,1,3,pool_pump,pool,False,True,False,False,high,CONFIRMED,False,0,,,,0,,LOA1,,4,4,4,"{""news"": 4}",4,0,True,True,,,0
ESD-2019-07-14-1.md,ESD-2019-07-14-1,2019-07-14,2019,exact,CA,Sacramento,Citrus Heights,Private swimming pool,"Private residence (father's home), late 1950s construction",False,fatal,1,0,4,1,1,1,1,pool_pump,pool,False,True,False,False,high,VERIFIED,True,1,FI-2019-003 (project file),False,2019-04-02,1,"ESDPA date listed as April 2; correct is July 14, 2019",ESDPA,,7,2,2,"{""news"": 2}",2,1,True,True,,ESDPA_DEVIATION,1
ESD-2019-09-19-1.md,ESD-2019-09-19-1,2019-09-19,2019,exact,TX,Jefferson,Fannett,Tropical Storm Imelda floodwater,,False,fatal,1,0,0,1,1,1,1,unknown,fresh,False,True,False,False,high,CONFIRMED,True,1,FI-2019-002 (project file),False,2019-07-19,1,"ESDPA date listed as July 19; correct is September 19, 2019",ESDPA,,6,2,2,"{""news"": 1, ""obituary"": 1}",2,1,True,True,facility_name,MISSING:facility_name | ESDPA_DEVIATION,2
ESD-2020-05-11-1.md,ESD-2020-05-11-1,2020-05-11,2020,exact,AL,,Lewis Smith Lake,Lewis Smith Lake,Private dock (non-electrified; stray voltage from neighbor's dock),False,near-miss,0,0,1,1,1,0,1,dock_wiring,fresh,False,True,True,False,high,CONFIRMED,True,0,,True,,0,,ESDPA,,2,2,2,"{""news"": 2}",2,1,True,True,,,0
ESD-2020-07-12-1.md,ESD-2020-07-12-1,2020-07-12,2020,exact,AZ,Maricopa,Peoria,Lake Pleasant,Scorpion Bay Marina,False,fatal,2,1,0,3,2,2,3,shore_power,fresh,False,True,False,True,high,VERIFIED,True,1,FI-2019-001 (project file),False,2019-09-19,1,"ESDPA date wrong: listed Sep 19, 2019; correct is July 12, 2020 (wrong month AND wrong year)",ESDPA,LOA1; LOA2; LOA6,6,2,2,"{""news"": 2}",2,5,True,True,,ESDPA_DEVIATION,1
ESD-2020-08-29-1.md,ESD-2020-08-29-1,2020-08-29,2020,exact,TX,Harris,Houston,Hotel swimming pool,"North Villa Inn, 16510 North Freeway",False,fatal,1,0,0,1,1,1,1,pool_pump,pool,False,True,False,False,high,VERIFIED,True,1,FI-2020-003 (project file),False,2020-07-12,1,"ESDPA date listed as July 12; correct is August 29, 2020",ESDPA,LOA1; LOA11,7,2,2,"{""news"": 2}",2,3,True,True,,ESDPA_DEVIATION,1
ESD-2020-11-11-1.md,ESD-2020-11-11-1,2020-11-11,2020,exact,FL,Manatee,Bradenton Beach,Flooded laundry room,"211 Bay Drive N., Bradenton Beach",False,fatal,1,1,0,1,1,1,1,other,fresh,False,True,False,False,high,VERIFIED,True,1,FI-2020-002 (project file),False,2020-08-30,1,ESDPA date Aug 30 is meteorologically impossible — TS Eta hit Florida in November 2020,ESDPA,,7,2,2,"{""news"": 2}",2,1,True,True,,ESDPA_DEVIATION,1
ESD-2021-06-02-1.md,ESD-2021-06-02-1,2021-06-02,2021,exact,TX,Callahan,Clyde,Clyde Lake (Lake Clyde),Clyde Lake,False,fatal,1,0,0,1,1,1,1,overhead_line,fresh,False,True,False,False,high,VERIFIED,True,1,FI-2020-001 (project file),False,2020-11-04,1,"ESDPA date wrong: Nov 4, 2020; correct is June 2-3, 2021 (wrong month, day, AND year)",ESDPA,LOA1; LOA4,6,2,2,"{""news"": 1, ""obituary"": 1}",2,3,True,True,,ESDPA_DEVIATION,1
ESD-2021-06-04-1.md,ESD-2021-06-04-1,2021-06-04,2021,exact,TX,Hidalgo,Mission,Flooded street/puddle,"3700 block of North Palm Leaf Circle, La Homa",False,fatal,1,0,0,1,1,1,1,extension_cord,fresh,False,True,False,False,high,CONFIRMED,True,1,FI-2021-003 (project file),False,2021-06-03,1,"ESDPA date off by 1 day: listed June 3; correct is June 4, 2021",ESDPA,,5,2,2,"{""news"": 2}",1,1,True,True,,ESDPA_DEVIATION,1
ESD-2021-07-04-1.md,ESD-2021-07-04-1,2021-07-04,2021,exact,PA,Washington,New Eagle,Monongahela River,Beach Club Marina,False,fatal,1,1,2,1,1,1,1,unknown,fresh,False,True,False,True,high,VERIFIED,True,1,FI-2021-002 (project file),False,2021-06-04,1,"ESDPA date listed as June 4; correct is July 4, 2021 (exactly 1 month off)",ESDPA,LOA6; LOA11,7,2,2,"{""news"": 2}",2,2,True,True,,ESDPA_DEVIATION,1
ESD-2022-00-00-1.md,ESD-2022-00-00-1,2022,2022,year,FL,Palm Beach,Palm Beach Gardens,Downtown Palm Beach Gardens splash pad,Downtown Palm Beach Gardens splash pad,False,non-fatal,0,1,0,1,1,1,1,unknown,fresh,False,True,False,False,high,CONFIRMED,False,0,,,,0,,LOA1,,2,2,2,"{""legal"": 1, ""news"": 1}",2,0,True,True,,,0
ESD-2022-04-22-1.md,ESD-2022-04-22-1,2022-04-22,2022,exact,KY,Oldham,Prospect,Ohio River,"Prospect Yacht Club / Drift Bar, 1900 Victory Lane",False,fatal,1,0,0,1,1,1,1,dock_wiring,fresh,True,True,False,True,high,VERIFIED,True,1,FI-2021-001 (project file),False,2021-07-04,1,"ESDPA date wrong by ~10 months: listed July 4, 2021; correct is April 22, 2022",ESDPA,LOA2,10,3,3,"{""news"": 2, ""obituary"": 1}",2,1,True,True,,ESDPA_DEVIATION,1
ESD-2022-08-03-1.md,ESD-2022-08-03-1,2022-08-03,2022,exact,,,,,Marina (location not published in OSHA summary),False,fatal,1,0,0,1,0,0,1,overhead_line,,False,True,False,False,high,CONFIRMED,False,0,,,,0,,LOA4,,1,1,1,"{""government"": 1}",1,1,True,True,"state, body_of_water","NOVEL_LOW_SOURCES | NO_VICTIM_NAMED | MISSING:state,body_of_water",3
ESD-2022-08-16-1.md,ESD-2022-08-16-1,2023-02-07,2023,exact,MI,Wayne,Detroit,Flooded apartment basement,"Russell Woods Apartments, 11500 block of LaSalle Street",False,fatal,1,0,0,1,1,1,1,other,fresh,False,True,False,False,high,VERIFIED,True,1,FI-2022-001 (project file),False,2022-08-16,3,"PROBABLE PHANTOM DUPLICATE of FI-2023-001; ESDPA date Aug 16, 2022 has no supporting evidence — identical description to Feb 7, 2023 incident; No news coverage exists for a basement electrocution in Detroit in Aug 2022",ESDPA,,5,3,3,"{""news"": 2, ""obituary"": 1}",3,2,True,True,,ESDPA_DEVIATION,1
ESD-2023-02-07-1.md,ESD-2023-02-07-1,2023-02-07,2023,exact,MI,Wayne,Detroit,Flooded apartment basement,"Russell Woods Apartments, 11500 block of LaSalle Street at Webb",False,fatal,1,0,0,1,1,1,1,other,fresh,False,True,False,False,high,VERIFIED,True,1,FI-2023-001 (project file),True,,2,ESDPA says 'flooded home basement'; actually an apartment complex (Russell Woods Apartments); FI-2022-001 appears to be a phantom duplicate of this entry,ESDPA,,5,3,3,"{""news"": 2, ""obituary"": 1}",3,2,True,True,,ESDPA_DEVIATION,1
ESD-2023-07-09-1.md,ESD-2023-07-09-1,2023-07-09,2023,exact,NY,Westchester,New Rochelle,Long Island Sound,"Wright Island Marina (Drake Ave. Marina, Inc.)",False,fatal,1,1,0,2,2,1,2,dock_wiring,salt,False,True,False,False,high,VERIFIED,False,0,,,,1,"ESDPA website news section references this incident (July 9, 2023: '2 shocked after boat ramp at New Rochelle marina becomes electrified') but it is NOT in the ESDPA incident list",LOA1,,5,4,4,"{""news"": 3, ""video"": 1}",4,1,True,True,,ESDPA_DEVIATION,1
ESD-2023-07-17-1.md,ESD-2023-07-17-1,2023-07-17,2023,exact,SC,Anderson,Anderson,Lake Hartwell,"Private dock, Mid Lake Heights Drive",False,fatal,1,0,0,1,1,1,1,dock_wiring,fresh,False,True,True,False,high,PROBABLE,False,0,,,,0,,LOA1,,3,3,3,"{""news"": 3}",2,1,True,True,,,0
ESD-2023-07-27-1.md,ESD-2023-07-27-1,2023-07-27,2023,exact,GA,Forsyth,Lake Lanier,Lake Lanier,"Private dock near Dove Trail, Lanier Beach South Road area",False,fatal,1,1,0,2,1,1,2,dock_wiring,fresh,False,True,True,False,high,VERIFIED,False,0,,,,0,,LOA1,LOA4; LOA11,7,4,4,"{""news"": 1, ""video"": 3}",4,3,True,True,,,0
ESD-2023-10-22-1.md,ESD-2023-10-22-1,2023-10-22,2023,exact,FL,Palm Beach,Jupiter,Harbourside Place fountain,"Harbourside Place outdoor shopping center fountain, 149 Soundings Ave",False,fatal,1,7,0,4,1,1,4,fountain,fountain,False,True,False,False,high,VERIFIED,True,0,,,,0,,LOA3,LOA4; LOA1,10,10,8,"{""legal"": 1, ""news"": 7, ""other"": 1, ""trade"": 1}",8,1,True,True,,,0
ESD-2024-05-00-1.md,ESD-2024-05-00-1,2024-05,2024,month,MN,St. Louis,Duluth,Outside whirlpool/spa area,Edgewater Resort & Waterpark,False,non-fatal,0,2,0,2,1,0,2,other,pool,False,True,False,False,high,CONFIRMED,False,0,,,,0,,LOA1,,2,2,2,"{""news"": 2}",2,0,True,True,,,0
ESD-2024-07-04-1.md,ESD-2024-07-04-1,2024-07-04,2024,exact,VA,Bedford,Huddleston,Smith Mountain Lake,"Private dock, Lee Drive, Craddock Creek area",False,fatal,1,2,0,3,1,1,3,boat_lift,fresh,True,True,True,False,high,VERIFIED,True,1,FI-2024-001 (project file),True,,0,,ESDPA,,26,4,4,"{""news"": 3, ""obituary"": 1}",4,1,True,True,,,0
ESD-2024-08-25-1.md,ESD-2024-08-25-1,2024-08-25,2024,exact,IN,Cass,Logansport,Backyard swimming pool,"Private residence, 2600 block of High Street",False,non-fatal,0,5,0,5,0,1,3,pool_equipment,fresh,False,True,False,False,high,VERIFIED,True,0,,,,0,,LOA1,,8,8,6,"{""legal"": 1, ""news"": 5, ""trade"": 2}",8,0,True,True,,,0
ESD-2025-05-26-1.md,ESD-2025-05-26-1,2025-05-26,2025,exact,GA,Bulloch,Statesboro,"Wave pool (19,500 sq ft, opened 2017)","Splash in the Boro Waterpark, Mill Creek Regional Park",False,near-miss,0,0,5,5,0,0,0,pool_equipment,fresh,False,True,False,False,high,CONFIRMED,False,0,,,,0,,LOA1,,7,7,7,"{""news"": 7}",7,0,True,True,,,0
ESD-2025-06-21-1.md,ESD-2025-06-21-1,2025-06-21,2025,exact,GA,Fannin,Blue Ridge,Blue Ridge Lake,Private dock,False,fatal,1,3,0,4,0,1,4,dock_wiring,fresh,False,True,True,False,high,CONFIRMED,True,1,FI-2025-002 (project file),True,,0,,ESDPA,LOA4,2,1,1,"{""news"": 1}",1,2,True,True,,NO_VICTIM_NAMED,1
ESD-2025-07-10-1.md,ESD-2025-07-10-1,2025-07-10,2025,exact,IN,Porter,Portage,Burns Waterway,"Marina Shores at Dune Harbor, D dock",False,fatal,1,1,0,2,2,2,2,shore_power,fresh,False,True,False,True,high,VERIFIED,True,1,FI-2025-001 (project file),False,2025-07-11,1,"ESDPA date listed as July 11; correct is July 10, 2025 (Thursday). July 11 was the publication date.",ESDPA,,16,3,3,"{""legal"": 1, ""news"": 2}",3,1,True,True,,ESDPA_DEVIATION,1
